S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
288949.0	54.0	10.0	81516.0	3.4608183451058837e-06	274191.0	0.0	0.0	96326.0	0.0	222317.0	0.0	0.0	148178.0	0.0
288895.0	108.0	10.0	81516.0	0.0	274191.0	0.0	0.0	96308.0	0.0	222317.0	0.0	0.0	148149.0	0.0
288724.0	225.0	64.0	81516.0	2.9223410592815283e-06	274191.0	0.0	0.0	96256.0	0.0	222317.0	0.0	0.0	148078.0	0.0
288697.0	198.0	118.0	81516.0	1.5851467754914939e-06	274191.0	0.0	0.0	96250.0	0.0	222317.0	0.0	0.0	148063.0	0.0
288687.0	37.0	289.0	81516.0	2.049609098193212e-06	274191.0	0.0	0.0	96250.0	0.0	222317.0	0.0	0.0	148058.0	0.0
288682.0	15.0	316.0	81516.0	2.9597632680487024e-07	274191.0	0.0	0.0	96249.0	0.0	222317.0	0.0	0.0	148055.0	0.0
288680.0	7.0	316.0	81526.0	1.0962162124239006e-07	274181.0	0.0	0.0	96259.0	0.0	222312.0	0.0	0.0	148064.0	0.0
288680.0	2.0	321.0	81526.0	5.395705967693966e-08	274181.0	0.0	0.0	96259.0	0.0	222312.0	0.0	0.0	148064.0	0.0
288680.0	0.0	269.0	81580.0	2.5754968262152612e-08	274139.0	0.0	0.0	96313.0	0.0	222287.0	0.0	0.0	148118.0	0.0
288680.0	0.0	215.0	81634.0	0.0	274103.0	0.0	0.0	96367.0	0.0	222262.0	0.0	0.0	148172.0	0.0
288680.0	0.0	44.0	81805.0	0.0	273984.0	0.0	0.0	96538.0	0.0	222162.0	0.0	0.0	148343.0	0.0
288680.0	0.0	17.0	81832.0	0.0	273963.0	0.0	0.0	96565.0	0.0	222150.0	0.0	0.0	148370.0	0.0
288680.0	0.0	7.0	81842.0	0.0	273953.0	0.0	0.0	96575.0	0.0	222145.0	0.0	0.0	148380.0	0.0
288680.0	0.0	2.0	81847.0	0.0	273949.0	0.0	0.0	96580.0	0.0	222143.0	0.0	0.0	148385.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
288680.0	0.0	0.0	81849.0	0.0	273947.0	0.0	0.0	96582.0	0.0	222142.0	0.0	0.0	148387.0	0.0
