H1N1	H3N2	B
3	0	0
8	0	0
17	0	0
42	0	0
94	0	0
93	0	0
236	0	0
543	0	0
397	0	0
471	0	0
1342	0	0
1212	0	0
3738	0	0
2533	0	0
6119	0	0
15778	0	0
12242	0	0
6239	0	0
9587	0	0
13067	0	0
12144	0	0
0	0	0
2195	0	0
12905	0	0
381	0	0
2096	0	0
2476	0	0
5488	0	0
1428	0	0
2202	0	0
7	0	0
1886	0	0
1	0	0
723	0	0
6	0	0
38	0	0
49	0	0
131	0	0
18	0	0
91	0	0
