H1N1	H3N2	B
13	0	0
15	0	0
35	0	0
61	0	0
118	0	0
213	0	0
379	0	0
723	0	0
1043	0	0
2613	0	0
3762	0	0
6023	0	0
11209	0	0
13709	0	0
23222	0	0
34076	0	0
42444	0	0
54000	0	0
64940	0	0
68127	0	0
63957	0	0
63216	0	0
63098	0	0
52769	0	0
47889	0	0
35297	0	0
25356	0	0
20598	0	0
19571	0	0
18311	0	0
10117	0	0
9284	0	0
5891	0	0
5390	0	0
3479	0	0
3597	0	0
3580	0	0
2986	0	0
1627	0	0
1695	0	0
1285	0	0
1253	0	0
1082	0	0
258	0	0
255	0	0
