S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
277167.0	3.0	10.0	78179.0	3.6079331233516256e-06	262966.0	0.0	0.0	92390.0	0.0	213215.0	0.0	0.0	142140.0	0.0
277159.0	11.0	10.0	78179.0	0.0	262966.0	0.0	0.0	92388.0	0.0	213215.0	0.0	0.0	142138.0	0.0
277142.0	25.0	13.0	78179.0	8.32675057440701e-07	262966.0	0.0	0.0	92384.0	0.0	213215.0	0.0	0.0	142132.0	0.0
277100.0	59.0	21.0	78179.0	1.3747830420511763e-06	262966.0	0.0	0.0	92377.0	0.0	213215.0	0.0	0.0	142112.0	0.0
277006.0	136.0	38.0	78179.0	1.6150134692123332e-06	262966.0	0.0	0.0	92356.0	0.0	213215.0	0.0	0.0	142074.0	0.0
276913.0	187.0	80.0	78179.0	1.8959023231123132e-06	262966.0	0.0	0.0	92341.0	0.0	213215.0	0.0	0.0	142029.0	0.0
276677.0	329.0	164.0	78189.0	2.0716240659950665e-06	262959.0	0.0	0.0	92295.0	0.0	213208.0	0.0	0.0	141943.0	0.0
276134.0	779.0	257.0	78189.0	1.3104786237122398e-06	262959.0	0.0	0.0	92161.0	0.0	213208.0	0.0	0.0	141722.0	0.0
275737.0	940.0	490.0	78192.0	1.7467102821210954e-06	262956.0	0.0	0.0	92054.0	0.0	213206.0	0.0	0.0	141559.0	0.0
275266.0	868.0	1025.0	78200.0	1.924524269473802e-06	262950.0	0.0	0.0	91946.0	0.0	213200.0	0.0	0.0	141366.0	0.0
273924.0	1813.0	1405.0	78217.0	1.0315353075308157e-06	262937.0	0.0	0.0	91612.0	0.0	213189.0	0.0	0.0	140839.0	0.0
272712.0	2554.0	1834.0	78259.0	9.417103148397902e-07	262902.0	0.0	0.0	91324.0	0.0	213167.0	0.0	0.0	140394.0	0.0
268974.0	4950.0	3082.0	78353.0	1.6188610719339493e-06	262829.0	0.0	0.0	90465.0	0.0	213111.0	0.0	0.0	139015.0	0.0
