S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
277166.0	4.0	10.0	78179.0	-0.1	262966.0	0.0	0.0	92389.0	0.0	213215.0	0.0	0.0	142142.0	0.0
277153.0	17.0	10.0	78179.0	4.690549985026321e-06	262966.0	0.0	0.0	92389.0	0.0	213215.0	0.0	0.0	142133.0	0.0
277123.0	43.0	14.0	78179.0	7.732512793442417e-06	262966.0	0.0	0.0	92383.0	0.0	213215.0	0.0	0.0	142120.0	0.0
277072.0	81.0	27.0	78179.0	6.817321450341026e-06	262966.0	0.0	0.0	92370.0	0.0	213215.0	0.0	0.0	142103.0	0.0
276964.0	159.0	57.0	78179.0	6.841094301444459e-06	262966.0	0.0	0.0	92332.0	0.0	213215.0	0.0	0.0	142056.0	0.0
276795.0	277.0	108.0	78179.0	5.653334831968839e-06	262966.0	0.0	0.0	92294.0	0.0	213215.0	0.0	0.0	141988.0	0.0
276506.0	458.0	206.0	78189.0	5.073714933344026e-06	262959.0	0.0	0.0	92220.0	0.0	213206.0	0.0	0.0	141893.0	0.0
275807.0	988.0	375.0	78189.0	6.758349135446164e-06	262959.0	0.0	0.0	92040.0	0.0	213206.0	0.0	0.0	141609.0	0.0
275209.0	1297.0	660.0	78193.0	3.292263719793343e-06	262956.0	0.0	0.0	91890.0	0.0	213203.0	0.0	0.0	141392.0	0.0
273460.0	2347.0	1346.0	78206.0	4.751721079351949e-06	262943.0	0.0	0.0	91438.0	0.0	213199.0	0.0	0.0	140689.0	0.0
272322.0	2887.0	1914.0	78236.0	2.183321043423017e-06	262919.0	0.0	0.0	91180.0	0.0	213182.0	0.0	0.0	140225.0	0.0
267674.0	5786.0	3612.0	78287.0	4.807421361157067e-06	262881.0	0.0	0.0	90033.0	0.0	213148.0	0.0	0.0	138460.0	0.0
264551.0	7771.0	4642.0	78395.0	2.5430648820245654e-06	262811.0	0.0	0.0	89337.0	0.0	213087.0	0.0	0.0	137294.0	0.0
258025.0	9649.0	9121.0	78564.0	2.7729550330350153e-06	262680.0	0.0	0.0	87813.0	0.0	212986.0	0.0	0.0	134902.0	0.0
250158.0	14393.0	11955.0	78853.0	2.6305415964145373e-06	262475.0	0.0	0.0	86105.0	0.0	212802.0	0.0	0.0	132027.0	0.0
243235.0	14790.0	17782.0	79552.0	1.600617859301954e-06	261956.0	0.0	0.0	84981.0	0.0	212387.0	0.0	0.0	129941.0	0.0
235965.0	14193.0	25051.0	80150.0	1.229877209456961e-06	261512.0	0.0	0.0	83734.0	0.0	212010.0	0.0	0.0	127647.0	0.0
226150.0	17085.0	30225.0	81899.0	1.4359106026783061e-06	260228.0	0.0	0.0	82889.0	0.0	210977.0	0.0	0.0	125461.0	0.0
224758.0	11207.0	36357.0	83037.0	1.7034760664891116e-07	259378.0	0.0	0.0	83665.0	0.0	210333.0	0.0	0.0	126047.0	0.0
216702.0	9448.0	41524.0	87685.0	8.952768519241542e-07	255928.0	0.0	0.0	86210.0	0.0	207501.0	0.0	0.0	127491.0	0.0
208252.0	16506.0	39793.0	90808.0	1.019672827086461e-06	253609.0	0.0	0.0	87074.0	0.0	205652.0	0.0	0.0	127219.0	0.0
204326.0	12376.0	41323.0	97334.0	4.649805843282808e-07	248776.0	0.0	0.0	92566.0	0.0	201687.0	0.0	0.0	132175.0	0.0
192181.0	16071.0	41906.0	105201.0	1.5080330569180302e-06	242906.0	0.0	0.0	97316.0	0.0	196984.0	0.0	0.0	135253.0	0.0
191858.0	12468.0	38909.0	112124.0	4.3268569801639525e-08	237806.0	0.0	0.0	104156.0	0.0	192846.0	0.0	0.0	142052.0	0.0
188619.0	3562.0	43784.0	119394.0	3.92202244611201e-07	232381.0	0.0	0.0	110572.0	0.0	188468.0	0.0	0.0	147998.0	0.0
180661.0	11197.0	34292.0	129209.0	1.284537271125909e-06	225160.0	0.0	0.0	118356.0	0.0	182588.0	0.0	0.0	154607.0	0.0
179797.0	8822.0	36139.0	130601.0	1.3297045975990672e-07	224130.0	0.0	0.0	119509.0	0.0	181748.0	0.0	0.0	155628.0	0.0
179240.0	1421.0	36041.0	138657.0	8.622305917172451e-08	218177.0	0.0	0.0	127396.0	0.0	176896.0	0.0	0.0	163466.0	0.0
176042.0	3755.0	28455.0	147107.0	6.384157247853772e-07	211986.0	0.0	0.0	134989.0	0.0	171841.0	0.0	0.0	170617.0	0.0
175877.0	3363.0	25086.0	151033.0	3.7397578046083356e-08	209094.0	0.0	0.0	138872.0	0.0	169485.0	0.0	0.0	174476.0	0.0
175158.0	884.0	16139.0	163178.0	2.5434446505950553e-07	200066.0	0.0	0.0	150831.0	0.0	162129.0	0.0	0.0	186328.0	0.0
174772.0	1105.0	15981.0	163501.0	1.3820109913468025e-07	199826.0	0.0	0.0	151057.0	0.0	161930.0	0.0	0.0	186483.0	0.0
174761.0	397.0	13461.0	166740.0	4.675960564225563e-09	197441.0	0.0	0.0	154295.0	0.0	160015.0	0.0	0.0	189716.0	0.0
174675.0	97.0	5889.0	174698.0	8.36038245152807e-08	191514.0	0.0	0.0	162228.0	0.0	155263.0	0.0	0.0	197645.0	0.0
174656.0	105.0	5036.0	175562.0	2.1601522900997754e-08	190889.0	0.0	0.0	163085.0	0.0	154770.0	0.0	0.0	198502.0	0.0
174614.0	61.0	4565.0	176119.0	5.269015151191065e-08	190501.0	0.0	0.0	163629.0	0.0	154431.0	0.0	0.0	199039.0	0.0
174571.0	85.0	1386.0	179317.0	1.7771869912259783e-07	188160.0	0.0	0.0	166812.0	0.0	152532.0	0.0	0.0	202221.0	0.0
