H1N1	H3N2	B
3	0	0
5	0	0
4	0	0
12	0	0
2	0	0
3	0	0
7	0	0
9	0	0
26	0	0
36	0	0
104	0	0
133	0	0
357	0	0
468	0	0
399	0	0
839	0	0
2459	0	0
2479	0	0
3673	0	0
9531	0	0
4880	0	0
11380	0	0
13501	0	0
16148	0	0
3336	0	0
14989	0	0
6990	0	0
5092	0	0
7428	0	0
1330	0	0
12944	0	0
0	0	0
5435	0	0
1549	0	0
746	0	0
1857	0	0
563	0	0
849	0	0
0	0	0
191	0	0
2	0	0
177	0	0
28	0	0
38	0	0
12	0	0
